property_type,place_with_parent_names,lat-lon,area_m2,price_usd
house,|Colombia|Bogotá D.C|Usaquén|,"4.694,-74.037",75.0,185709.17
house,|Colombia|Cundinamarca|Chía|,"4.85,-74.019",155.0,239733.65
house,|Colombia|Valle del Cauca|Cali|,"3.398,-76.534",131.0,101295.91
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.043",129.0,320840.62
house,|Colombia|Valle del Cauca|Cali|,"3.45,-76.523",340.0,135061.21
house,|Colombia|Bogotá D.C|Chapinero|,"4.677,-74.041",89.0,232980.59
house,|Colombia|Atlántico|Barranquilla|,"10.97,-74.798",232.0,135061.21
house,|Colombia|Bogotá D.C|Usaquén|,"4.729,-74.036",83.0,89478.05
house,|Colombia|Bogotá D.C|Usaquén|,"4.747,-74.036",96.0,94542.85
house,|Colombia|Antioquia|Sabaneta|,"6.122,-75.642",300.0,303550.08
house,|Colombia|Atlántico|Barranquilla|,"11.019,-74.822",91.0,119529.17
house,|Colombia|Atlántico|Barranquilla|,"11.0,-74.82",96.0,96231.11
house,|Colombia|Bogotá D.C|Usaquén|,"4.698,-74.041",70.0,145190.8
house,|Colombia|Bogotá D.C|Usaquén|,"4.682,-74.055",128.0,290381.61
house,|Colombia|Atlántico|Barranquilla|,"11.016,-74.82",96.0,75971.93
house,|Colombia|Bogotá D.C|Usaquén|,"4.689,-74.053",283.0,320770.38
house,|Colombia|Bolívar|Cartagena|,"10.396,-75.519",83.0,71331.23
house,|Colombia|Bogotá D.C|Usaquén|,"4.688,-74.054",125.0,236357.12
house,|Colombia|Valle del Cauca|Cali|,"3.358,-76.541",108.0,121555.09
house,|Colombia|Bogotá D.C|Fontibón|,"4.668,-74.117",171.0,162039.69
house,|Colombia|Atlántico|Barranquilla|,"10.956,-74.8",300.0,175579.58
house,|Colombia|Bogotá D.C|Suba|,"4.738,-74.108",439.0,124897.85
house,|Colombia|Bogotá D.C|Usaquén|,"4.701,-74.028",160.0,354535.69
house,|Colombia|Bogotá D.C|Suba|,"4.709,-74.081",96.0,192462.23
house,|Colombia|Bogotá D.C|Suba|,"4.705,-74.069",154.0,243110.18
apartment,|Colombia|Antioquia|,"6.1218227112,-75.4272794724",116.0,162073.45
house,|Colombia|Atlántico|Barranquilla|,"10.999,-74.831",247.0,324146.91
house,|Colombia|Valle del Cauca|Cali|,"3.467,-76.527",340.0,151943.86
house,|Colombia|Bogotá D.C|Suba|,"4.693,-74.073",183.0,270122.43
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.661,-74.113",189.0,465961.19
house,|Colombia|Bogotá D.C|Usaquén|,"4.683,-74.054",155.0,368041.81
house,|Colombia|Antioquia|Medellín|,"6.208,-75.574",95.0,118178.56
house,|Colombia|Bogotá D.C|Chapinero|,"4.678,-74.041",138.0,371418.34
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.672,-74.051",174.0,489596.9
house,|Colombia|Antioquia|Venecia|,,448.0,202591.82
house,|Colombia|Bogotá D.C|Usaquén|,"4.728,-74.038",94.0,118178.56
house,|Colombia|Bogotá D.C|Fontibón|,"4.694,-74.16",93.0,124593.97
house,|Colombia|Bogotá D.C|Suba|,"4.806,-74.076",225.0,337653.04
house,|Colombia|Bogotá D.C|Chapinero|,"4.67,-74.059",108.0,455831.6
house,|Colombia|Atlántico|Barranquilla|,"11.006,-74.805",300.0,236357.12
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.658,-74.065",205.0,489596.9
house,|Colombia|Bogotá D.C|Suba|,"4.69,-74.079",84.0,116490.29
house,|Colombia|Bogotá D.C|Chapinero|,"4.669,-74.041",271.0,472714.25
house,|Colombia|Bogotá D.C|Suba|,"4.745,-74.068",171.0,283290.9
house,|Colombia|Bogotá D.C|Suba|,"4.711,-74.072",320.0,330899.98
house,|Colombia|Cundinamarca|Cajicá|,"4.897,-74.036",240.0,330899.98
apartment,|Colombia|Bogotá D.C|,"4.7623375,-74.0655414",126.0,216001.23
house,|Colombia|Bogotá D.C|,"4.570868,-74.297333",154.0,168000.96
house,|Colombia|Bogotá D.C|Chapinero|,"4.676,-74.043",150.0,283628.55
house,|Colombia|Cundinamarca|Chía|,"4.838,-74.073",190.0,175579.58
house,|Colombia|Cundinamarca|La Calera|,"4.662,-74.006",400.0,371418.34
house,|Colombia|Bogotá D.C|Chapinero|,"4.663,-74.049",213.0,572321.9
house,|Colombia|Bogotá D.C|Usaquén|,"4.703,-74.051",94.0,228591.1
house,|Colombia|Antioquia|Medellín|,"6.244017,-75.560553",319.0,185709.17
house,|Colombia|Bogotá D.C|Usaquén|,"4.716,-74.049",121.0,141814.27
house,|Colombia|Bogotá D.C|Suba|,"4.704,-74.064",112.0,132697.64
house,|Colombia|Bogotá D.C|Usaquén|,"4.689,-74.044",69.0,146879.07
house,|Colombia|Cundinamarca|Chía|,"4.865,-74.051",272.0,243110.18
house,|Colombia|Bogotá D.C|Usaquén|,"4.714,-74.034",75.0,140666.25
house,|Colombia|Bogotá D.C|Bosa|,"4.623,-74.155",120.0,226227.53
house,|Colombia|Bogotá D.C|Suba|,"4.702,-74.062",307.0,415313.24
house,|Colombia|Cundinamarca|Cajicá|,"4.918,-74.025",65.0,77660.19
house,|Colombia|Atlántico|Barranquilla|,"11.017,-74.819",106.0,101295.91
house,|Colombia|Quindío|Armenia|,,241.0,185709.17
house,|Colombia|Bogotá D.C|Chapinero|,"4.679,-74.041",193.0,540244.86
house,|Colombia|Bogotá D.C|Usaquén|,"4.725,-74.04",80.0,134723.56
house,|Colombia|Cundinamarca|Chía|,"4.872,-74.054",285.0,229604.06
apartment,|Colombia|Santander|Bucaramanga|,"7.1252734,-73.1118206",80.0,67530.6
house,|Colombia|Bogotá D.C|Suba|,"4.726,-74.069",75.0,94542.85
house,|Colombia|Valle del Cauca|Cali|,"3.351,-76.543",256.0,270122.43
house,|Colombia|Antioquia|Medellín|El Poblado|,"6.206,-75.573",190.0,158696.92
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.04",136.0,236357.12
house,|Colombia|Risaralda|Marsella|,,149.0,140126.01
house,|Colombia|Atlántico|Barranquilla|,"10.946,-74.83",211.0,287005.08
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.678,-74.057",64.0,177267.84
house,|Colombia|Bogotá D.C|Usaquén|,"4.696,-74.04",85.0,128308.15
house,|Colombia|Atlántico|Barranquilla|,"11.023,-74.869",108.0,118726.63
house,|Colombia|Bogotá D.C|Suba|,"4.732,-74.052",90.0,104672.44
house,|Colombia|Bogotá D.C|Usaquén|,"4.714,-74.097",105.0,268434.16
house,|Colombia|Bogotá D.C|Suba|,"4.754,-74.049",250.0,158696.92
house,|Colombia|Atlántico|Barranquilla|,"11.009,-74.834",102.0,101295.91
house,|Colombia|Bogotá D.C|Suba|,"4.724,-74.063",134.0,229604.06
house,|Colombia|Atlántico|Barranquilla|,"11.006,-74.829",233.0,296247.62
house,|Colombia|Atlántico|Barranquilla|,"11.016,-74.817",114.0,87789.79
house,|Colombia|Atlántico|Barranquilla|,"10.932,-74.784",89.0,85591.5
house,|Colombia|Bogotá D.C|Chapinero|,"4.676,-74.057",90.0,290381.61
house,|Colombia|Bogotá D.C|Puente Aranda|,"4.625,-74.116",350.0,194488.15
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.682,-74.055",199.0,438948.95
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",96.0,79348.46
house,|Colombia|Quindío|Armenia|,"4.461,-75.667",300.0,151943.86
house,|Colombia|Atlántico|Barranquilla|,"10.983,-74.793",263.0,135061.21
house,|Colombia|Cundinamarca|La Calera|,"4.727,-73.957",252.0,455831.6
house,|Colombia|Valle del Cauca|Cali|,"3.413,-76.529",116.0,104672.44
house,|Colombia|Bogotá D.C|Usaquén|,"4.728,-74.037",129.0,162073.45
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.043",106.0,250476.45
house,|Colombia|Valle del Cauca|Cali|,"3.464,-76.527",169.0,74283.66
house,|Colombia|Bogotá D.C|Puente Aranda|,"4.633,-74.109",118.0,117165.6
house,|Colombia|Bogotá D.C|Usaquén|,"4.698,-74.043",162.0,310640.79
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.532",211.0,320770.38
house,|Colombia|Bogotá D.C|Usaquén|,"4.692,-74.045",135.0,253239.78
house,|Colombia|Magdalena|Santa Marta|,,288.0,320770.38
apartment,|Colombia|Bogotá D.C|Bosa|,"4.610087,-74.179306",76.0,90828.66
house,|Colombia|Cundinamarca|La Calera|,"4.721,-73.969",300.0,422066.3
house,|Colombia|Antioquia|Medellín|,"6.196,-75.584",294.0,253239.78
house,|Colombia|Atlántico|Barranquilla|,"11.001,-74.809",200.0,239733.65
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.817",125.0,118178.56
house,|Colombia|Bogotá D.C|Usaquén|,"4.72,-74.048",73.0,143368.64
house,|Colombia|Bogotá D.C|Suba|,"4.762,-74.058",210.0,263369.37
house,|Colombia|Bogotá D.C|Suba|,"4.689,-74.081",70.0,129658.76
house,|Colombia|Cundinamarca|La Calera|,"4.721,-73.969",253.0,530115.27
house,|Colombia|Cundinamarca|Chía|,"4.847,-74.062",105.0,137762.44
house,|Colombia|Bogotá D.C|Chapinero|,"4.681,-74.044",176.0,219474.47
house,|Colombia|Bogotá D.C|Chapinero|,"4.682,-74.043",139.0,229604.06
house,|Colombia|Bogotá D.C|Usaquén|,"4.735,-74.048",171.0,175579.58
house,|Colombia|Valle del Cauca|Cali|,"3.399,-76.54",300.0,151943.86
house,|Colombia|Atlántico|Puerto Colombia|,"11.001,-74.951",310.0,376395.35
house,|Colombia|Bogotá D.C|Ciudad Bolívar|,"4.567,-74.146",366.0,307264.26
house,|Colombia|Bogotá D.C|Usaquén|,"4.699,-74.034",230.0,320770.38
house,|Colombia|Atlántico|Barranquilla|,"11.024,-74.816",240.0,172203.05
house,|Colombia|Bogotá D.C|Usaquén|,"4.718,-74.027",243.0,557127.51
house,|Colombia|Bogotá D.C|Suba|,"4.751,-74.066",85.0,118178.56
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.669,-74.063",90.0,145190.8
house,|Colombia|Bogotá D.C|Kennedy|,"4.625,-74.141",200.0,167138.25
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.532",225.0,87789.79
house,|Colombia|Atlántico|Barranquilla|Ríomar|,"11.009,-74.815",229.0,317826.05
house,|Colombia|Cundinamarca|Chía|,"4.854,-74.056",180.0,165449.99
house,|Colombia|Valle del Cauca|Cali|,"3.413,-76.529",340.0,87789.79
house,|Colombia|Valle del Cauca|,"3.404267,-76.52857",320.0,121555.09
house,|Colombia|Bogotá D.C|Usaquén|,"4.715,-74.048",200.0,337653.04
house,|Colombia|Atlántico|Barranquilla|,"11.007,-74.808",135.0,253239.78
house,|Colombia|Valle del Cauca|Cali|,"3.468,-76.503",123.0,162073.45
house,|Colombia|Cundinamarca|La Calera|,"4.734,-73.95",312.0,540244.86
house,|Colombia|Bogotá D.C|Suba|,"4.71,-74.062",102.0,533829.45
house,|Colombia|Atlántico|Barranquilla|,"10.993,-74.814",80.0,74283.66
house,|Colombia|Bogotá D.C|Usaquén|,"4.701,-74.033",128.0,222851.0
house,|Colombia|Atlántico|Puerto Colombia|,"11.001,-74.951",110.0,104672.44
house,|Colombia|Cundinamarca|Cota|,"4.808,-74.099",135.0,115814.99
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.692,-74.058",300.0,422066.3
apartment,|Colombia|Cundinamarca|,,176.0,240001.37
house,|Colombia|Valle del Cauca|Cali|,"3.449,-76.552",400.0,168826.52
house,|Colombia|Atlántico|Barranquilla|,"11.011,-74.818",350.0,371418.34
house,|Colombia|Meta|Villavicencio|,"4.116,-73.606",90.0,87789.79
house,|Colombia|Bogotá D.C|Usaquén|,"4.688,-74.044",101.0,172203.05
house,|Colombia|Bogotá D.C|Usaquén|,"4.698,-74.044",162.0,310640.79
house,|Colombia|Bogotá D.C|Suba|,"4.751,-74.086",74.0,64154.07
house,|Colombia|Bogotá D.C|Usaquén|,"4.698,-74.044",76.0,148567.33
house,|Colombia|Bogotá D.C|Usaquén|,"4.711,-74.025",240.0,574010.17
house,|Colombia|Bogotá D.C|Tunjuelito|,"4.581,-74.097",262.0,81036.72
house,|Colombia|Bogotá D.C|Bosa|,"4.602,-74.178",415.0,405183.64
house,|Colombia|Cundinamarca|Tabio|,"4.917,-74.096",193.0,405183.64
house,|Colombia|Bogotá D.C|Usaquén|,"4.692,-74.05",119.0,219474.47
house,|Colombia|Cundinamarca|Chía|,"4.851,-74.064",200.0,219474.47
house,|Colombia|Antioquia|Marinilla|,"6.172,-75.334",92.0,64154.07
house,|Colombia|Bogotá D.C|Usaquén|,"4.71,-74.05",86.0,182332.64
house,|Colombia|Valle del Cauca|Cali|,"3.413,-76.529",145.0,97919.38
house,|Colombia|Valle del Cauca|Cali|,"3.421,-76.522",84.0,65842.34
apartment,|Colombia|Cundinamarca|,"4.7690308147,-74.0289417699",97.0,96000.54
house,|Colombia|Bogotá D.C|Usaquén|,"4.695,-74.045",156.0,310640.79
house,|Colombia|Bogotá D.C|Suba|,"4.723,-74.062",130.0,214409.68
house,|Colombia|Bogotá D.C|Usaquén|,"4.570868,-74.297333",271.0,377145.01
house,|Colombia|Cundinamarca|Cajicá|,"4.917,-74.022",108.0,119866.82
house,|Colombia|Atlántico|Barranquilla|,"11.017,-74.805",300.0,185709.17
house,|Colombia|Bogotá D.C|Usaquén|,"4.729,-74.049",70.0,92854.58
house,|Colombia|Cundinamarca|Cajicá|,"4.92,-74.027",295.0,476090.78
house,|Colombia|Bogotá D.C|Suba|,"4.698,-74.066",97.0,151943.86
house,|Colombia|Bogotá D.C|La Candelaria|,"4.597,-74.076",124.0,337653.04
house,|Colombia|Bogotá D.C|Usaquén|,"4.699,-74.038",137.0,222851.0
apartment,|Colombia|Magdalena|Santa Marta|,,88.0,117503.25
apartment,|Colombia|Cundinamarca|,"4.6899525184,-74.0438484746",166.0,286287.35
house,|Colombia|Bogotá D.C|Usaquén|,"4.731,-74.042",158.0,236357.12
house,|Colombia|Bogotá D.C|Usaquén|,"4.717,-74.044",104.0,180644.37
house,|Colombia|Caldas|Manizales|,"5.059,-75.509",90.0,76647.24
house,|Colombia|Bogotá D.C|Suba|,"4.711,-74.085",97.0,163761.72
house,|Colombia|Cundinamarca|Cajicá|,"4.918,-74.025",66.0,62465.81
house,|Colombia|Bogotá D.C|Suba|,"4.764,-74.055",185.0,405183.64
house,|Colombia|Atlántico|Barranquilla|,"11.005,-74.801",160.0,94542.85
house,|Colombia|Valle del Cauca|Cali|,"3.382,-76.535",400.0,162073.45
house,|Colombia|Atlántico|Puerto Colombia|,"11.001,-74.951",376.0,540244.86
house,|Colombia|Antioquia|,"6.1218227112,-75.4272794724",400.0,287005.08
house,|Colombia|Bogotá D.C|Usaquén|,"4.74,-74.046",253.0,162073.45
house,|Colombia|Atlántico|Barranquilla|,"11.005,-74.805",120.0,202861.94
house,|Colombia|Atlántico|Barranquilla|,"11.014,-74.839",90.0,91389.17
house,|Colombia|Bogotá D.C|Usaquén|,"4.719,-74.042",109.0,94542.85
house,|Colombia|Valle del Cauca|Cali|,"3.457,-76.522",64.0,67530.6
house,|Colombia|Antioquia|Medellín|,"6.266,-75.597",305.0,91166.32
house,|Colombia|Cundinamarca|La Calera|,"4.721,-73.968",405.0,418689.77
house,|Colombia|Cundinamarca|Chía|,"4.866,-74.064",140.0,135061.21
house,|Colombia|Bogotá D.C|Usaquén|,"4.697,-74.033",154.0,246486.72
apartment,|Colombia|Cundinamarca|,,70.0,87429.07
house,|Colombia|Bogotá D.C|Puente Aranda|,"4.605,-74.126",279.0,128274.39
house,|Colombia|Bogotá D.C|,"4.7108225,-74.1192805",145.0,66823.23
house,|Colombia|Atlántico|Barranquilla|,"11.001,-74.789",101.0,127718.09
house,|Colombia|Antioquia|Medellín|Guayabal|,"6.215,-75.582",410.0,494661.7
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.642,-74.069",242.0,185033.86
house,|Colombia|Antioquia|Envigado|,"6.17,-75.587",205.0,195163.45
house,|Colombia|Cundinamarca|Girardot|,"4.297,-74.807",350.0,87789.79
house,|Colombia|Bogotá D.C|Usaquén|,"4.701,-74.036",298.0,300511.2
house,|Colombia|Bogotá D.C|Usaquén|,"4.715,-74.049",128.0,145190.8
house,|Colombia|Quindío|Armenia|,"4.551,-75.66",68.0,64154.07
house,|Colombia|Atlántico|Barranquilla|,"11.001,-74.809",176.0,201781.48
house,|Colombia|Bogotá D.C|Suba|,"4.759,-74.046",83.0,117840.91
house,|Colombia|Bogotá D.C|La Candelaria|,"4.63,-74.062",110.0,287005.08
house,|Colombia|Bogotá D.C|Usaquén|,"4.696,-74.038",130.0,185709.17
house,|Colombia|Cundinamarca|Girardot|,"4.272,-74.77",380.0,455831.6
house,|Colombia|Bogotá D.C|Suba|,"4.666,-74.051",187.0,405183.64
house,|Colombia|Bogotá D.C|Suba|,"4.726,-74.065",87.0,119866.82
house,|Colombia|Bogotá D.C|Chapinero|,"4.687,-74.049",134.0,239733.65
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.64,-74.066",200.0,371418.34
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.628,-74.066",74.0,125606.93
apartment,|Colombia|Cundinamarca|,,77.0,188572.5
house,|Colombia|Cundinamarca|Chía|,"4.891,-74.041",400.0,574010.17
house,|Colombia|Caldas|Villamaría|,"5.421,-75.705",110.0,92854.58
house,|Colombia|Cundinamarca|La Calera|,"4.714,-73.969",123.0,108048.97
apartment,|Colombia|Bogotá D.C|,,83.0,183683.25
house,|Colombia|Atlántico|Barranquilla|,"11.001,-74.809",210.0,253239.81
apartment,|Colombia|Santander|Bucaramanga|,"8.78833,-76.03556",80.0,102984.17
house,|Colombia|Bogotá D.C|Kennedy|,"4.644,-74.141",120.0,101295.91
house,|Colombia|Bogotá D.C|Suba|,"4.748,-74.087",67.0,70907.13
apartment,|Colombia|Cundinamarca|,"4.6731588394,-74.0576266423",111.0,294858.82
house,|Colombia|Cundinamarca|Chía|,"4.862,-74.049",104.0,162073.45
house,|Colombia|Bogotá D.C|Suba|,"4.702,-74.055",260.0,283628.55
house,|Colombia|Bogotá D.C|Suba|,"4.764,-74.047",97.0,158696.92
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",104.0,104672.44
house,|Colombia|Meta|Villavicencio|,"4.0957339,-73.5614415",345.0,210835.96
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.661,-74.078",85.0,118009.73
house,|Colombia|Atlántico|Barranquilla|,"11.005,-74.834",185.0,303887.73
house,|Colombia|Bogotá D.C|Usaquén|,"4.718,-74.025",203.0,489596.9
house,|Colombia|Valle del Cauca|Jamundí|,"3.27,-76.51",234.0,214240.85
house,|Colombia|Cundinamarca|Cajicá|,"4.918,-74.025",291.0,489596.9
house,|Colombia|Valle del Cauca|Cali|,"3.436,-76.539",225.0,433125.81
house,|Colombia|Caldas|Manizales|,"5.055,-75.481",90.0,69218.87
house,|Colombia|Valle del Cauca|Cali|,"3.414,-76.532",220.0,67530.6
house,|Colombia|Quindío|Salento|,"4.461,-75.667",100.0,162073.45
house,|Colombia|Bogotá D.C|Fontibón|,"4.676,-74.114",203.0,506445.79
house,|Colombia|Bogotá D.C|Usaquén|,"4.702,-74.028",151.0,303887.73
house,|Colombia|Bogotá D.C|Suba|,"4.768,-74.065",309.0,371418.34
apartment,|Colombia|Cundinamarca|,"4.7159958777,-74.0782787963",264.0,314058.93
house,|Colombia|Bogotá D.C|Usaquén|,"4.681,-74.056",199.0,415313.24
house,|Colombia|Bogotá D.C|Usaquén|,"4.717,-74.036",87.0,123581.01
house,|Colombia|Bogotá D.C|Chapinero|,"4.674,-74.058",131.0,486558.03
house,|Colombia|Bogotá D.C|Chapinero|,"4.73,-74.055",87.0,109737.23
house,|Colombia|Bolívar|Cartagena|,"10.412,-75.534",123.0,189085.7
house,|Colombia|Atlántico|Barranquilla|,"11.016,-74.802",100.0,102174.79
house,|Colombia|Atlántico|Barranquilla|,"10.989,-74.818",300.0,135061.21
house,|Colombia|Valle del Cauca|Cali|,"3.472,-76.521",160.0,74283.66
house,|Colombia|Bogotá D.C|Usaquén|,"4.676,-74.054",102.0,302199.47
house,|Colombia|Atlántico|Barranquilla|,"11.012,-74.833",217.0,189085.7
house,|Colombia|Bogotá D.C|Engativa|,"4.684,-74.121",73.0,268867.71
house,|Colombia|Bogotá D.C|Usaquén|,"4.692,-74.047",189.0,270122.43
house,|Colombia|Bogotá D.C|Usaquén|,"4.719,-74.044",117.0,127970.5
house,|Colombia|Atlántico|Barranquilla|,"10.992,-74.829",400.0,303887.73
house,|Colombia|Bogotá D.C|Usaquén|,"4.701,-74.035",214.0,320770.38
apartment,|Colombia|Cundinamarca|,"4.656939955,-74.0485833135",160.0,329144.73
house,|Colombia|Bogotá D.C|Suba|,"4.737,-74.077",315.0,523362.21
house,|Colombia|Boyacá|Sogamoso|,"5.717,-72.917",180.0,94542.85
house,|Colombia|Atlántico|Barranquilla|,"11.0,-74.808",449.0,337653.04
house,|Colombia|Bogotá D.C|Usaquén|,"4.686,-74.049",192.0,266745.9
house,|Colombia|Atlántico|Barranquilla|,"11.013,-74.836",100.0,91166.32
house,|Colombia|Bogotá D.C|Usaquén|,"4.693,-74.051",64.0,118178.56
house,|Colombia|Atlántico|Barranquilla|,"10.972,-74.802",103.0,87789.79
house,|Colombia|Caldas|Manizales|,"5.067,-75.518",270.0,337653.04
house,|Colombia|Bogotá D.C|Usaquén|,"4.72,-74.048",70.0,128308.15
house,|Colombia|Bogotá D.C|Suba|,"4.748,-74.089",87.0,84413.26
house,|Colombia|Atlántico|Barranquilla|,"10.997,-74.823",140.0,155320.39
house,|Colombia|Cundinamarca|Cajicá|,"4.915,-74.011",220.0,320770.38
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",117.0,69894.17
house,|Colombia|Valle del Cauca|Pradera|,,98.0,111425.5
house,|Colombia|Atlántico|Barranquilla|,"11.023,-74.86",109.0,108048.97
house,|Colombia|Bogotá D.C|Usaquén|,"4.7,-74.046",168.0,344406.1
house,|Colombia|Bogotá D.C|Usaquén|,"4.693,-74.041",202.0,335964.77
house,|Colombia|Atlántico|Barranquilla|,"10.935,-74.833",240.0,273498.96
house,|Colombia|Atlántico|Barranquilla|,"11.009,-74.835",122.0,148567.33
house,|Colombia|Bogotá D.C|Chapinero|,"4.68,-74.042",192.0,415313.24
apartment,|Colombia|Antioquia|Medellín|,"6.2489,-75.566751",120.0,77660.19
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.532",340.0,118178.56
house,|Colombia|Santander|Socorro|,"6.467,-73.262",422.0,332588.24
house,|Colombia|Cundinamarca|Chía|,"4.829,-74.03",391.0,472714.25
house,|Colombia|Bogotá D.C|Suba|,"4.838,-74.073",400.0,438948.95
house,|Colombia|Bogotá D.C|Usaquén|,"4.703,-74.031",128.0,226227.53
house,|Colombia|Bolívar|Cartagena|,"10.393,-75.475",114.0,97919.38
house,|Colombia|Atlántico|Barranquilla|,"10.985,-74.818",167.0,97919.38
house,|Colombia|Bogotá D.C|Usaquén|,"4.7,-74.041",156.0,202591.82
house,|Colombia|Atlántico|Barranquilla|,"11.009,-74.812",256.0,253239.78
house,|Colombia|Valle del Cauca|Cali|,"3.469,-76.533",217.0,70907.13
house,|Colombia|Bogotá D.C|Usaquén|,"4.724,-74.028",76.0,121555.09
house,|Colombia|Bogotá D.C|Chapinero|,"4.639,-74.061",65.0,97919.38
house,|Colombia|Antioquia|Medellín|El Poblado|,"6.199,-75.573",200.0,167138.25
house,|Colombia|Antioquia|Medellín|,"6.215,-75.57",232.0,194150.49
house,|Colombia|Bogotá D.C|Suba|,"4.687,-74.054",70.0,162073.45
house,|Colombia|Bogotá D.C|Chapinero|,"4.668,-74.055",144.0,486220.37
house,|Colombia|Bogotá D.C|Chapinero|,"4.669,-74.041",220.0,540244.86
house,|Colombia|Cundinamarca|Funza|,"4.732,-74.221",140.0,168826.52
house,|Colombia|Bogotá D.C|Usaquén|,"4.735,-74.031",192.0,141814.27
house,|Colombia|Cundinamarca|Chía|,"4.896,-74.033",340.0,405183.64
house,|Colombia|Bogotá D.C|Suba|,"4.718,-74.08",262.0,506479.56
house,|Colombia|Bogotá D.C|Chapinero|,"4.662,-74.049",222.0,465961.19
house,|Colombia|Bogotá D.C|Suba|,"4.801,-74.077",217.0,298822.94
house,|Colombia|Valle del Cauca|Cali|,"3.464,-76.533",168.0,77660.19
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.04",81.0,211033.15
house,|Colombia|Bogotá D.C|Usaquén|,"4.724,-74.044",89.0,89478.05
house,|Colombia|Valle del Cauca|Cali|,"3.357,-76.527",200.0,143502.54
house,|Colombia|Caldas|Manizales|,"5.07,-75.514",100.0,86101.52
house,|Colombia|Atlántico|Barranquilla|,"11.009,-74.824",284.0,270122.43
house,|Colombia|Atlántico|Barranquilla|,"10.991,-74.826",271.0,202591.82
house,|Colombia|Bogotá D.C|Suba|,"4.705,-74.07",154.0,287005.08
house,|Colombia|Antioquia|Sabaneta|,"6.151,-75.617",78.0,108048.97
house,|Colombia|Bogotá D.C|Suba|,"4.751,-74.066",85.0,119866.82
house,|Colombia|Bogotá D.C|Usaquén|,"4.739,-74.037",76.0,70907.13
house,|Colombia|Bogotá D.C|Suba|,"4.724,-74.065",109.0,138437.74
house,|Colombia|Caldas|Manizales|,"5.067,-75.518",130.0,114802.03
house,|Colombia|Atlántico|Barranquilla|,"10.99,-74.815",120.0,67530.6
